"","ImageNumber","ObjectNumber","Metadata_FileLocation","Metadata_FolderName","Metadata_Frame","Metadata_Series","Intensity_IntegratedIntensityEdge_rescalecy5channel","Intensity_IntegratedIntensityEdge_rescaledapichannel","Intensity_IntegratedIntensityEdge_rescalegfpchannel","Intensity_IntegratedIntensityEdge_rescalemcherrychannel","Intensity_IntegratedIntensity_rescalecy5channel","Intensity_IntegratedIntensity_rescaledapichannel","Intensity_IntegratedIntensity_rescalegfpchannel","Intensity_IntegratedIntensity_rescalemcherrychannel","Intensity_LowerQuartileIntensity_rescalecy5channel","Intensity_LowerQuartileIntensity_rescaledapichannel","Intensity_LowerQuartileIntensity_rescalegfpchannel","Intensity_LowerQuartileIntensity_rescalemcherrychannel","Intensity_MADIntensity_rescalecy5channel","Intensity_MADIntensity_rescaledapichannel","Intensity_MADIntensity_rescalegfpchannel","Intensity_MADIntensity_rescalemcherrychannel","Intensity_MassDisplacement_rescalecy5channel","Intensity_MassDisplacement_rescaledapichannel","Intensity_MassDisplacement_rescalegfpchannel","Intensity_MassDisplacement_rescalemcherrychannel","Intensity_MaxIntensityEdge_rescalecy5channel","Intensity_MaxIntensityEdge_rescaledapichannel","Intensity_MaxIntensityEdge_rescalegfpchannel","Intensity_MaxIntensityEdge_rescalemcherrychannel","Intensity_MaxIntensity_rescalecy5channel","Intensity_MaxIntensity_rescaledapichannel","Intensity_MaxIntensity_rescalegfpchannel","Intensity_MaxIntensity_rescalemcherrychannel","Intensity_MeanIntensityEdge_rescalecy5channel","Intensity_MeanIntensityEdge_rescaledapichannel","Intensity_MeanIntensityEdge_rescalegfpchannel","Intensity_MeanIntensityEdge_rescalemcherrychannel","Intensity_MeanIntensity_rescalecy5channel","Intensity_MeanIntensity_rescaledapichannel","Intensity_MeanIntensity_rescalegfpchannel","Intensity_MeanIntensity_rescalemcherrychannel","Intensity_MedianIntensity_rescalecy5channel","Intensity_MedianIntensity_rescaledapichannel","Intensity_MedianIntensity_rescalegfpchannel","Intensity_MedianIntensity_rescalemcherrychannel","Intensity_MinIntensityEdge_rescalecy5channel","Intensity_MinIntensityEdge_rescaledapichannel","Intensity_MinIntensityEdge_rescalegfpchannel","Intensity_MinIntensityEdge_rescalemcherrychannel","Intensity_MinIntensity_rescalecy5channel","Intensity_MinIntensity_rescaledapichannel","Intensity_MinIntensity_rescalegfpchannel","Intensity_MinIntensity_rescalemcherrychannel","Intensity_StdIntensityEdge_rescalecy5channel","Intensity_StdIntensityEdge_rescaledapichannel","Intensity_StdIntensityEdge_rescalegfpchannel","Intensity_StdIntensityEdge_rescalemcherrychannel","Intensity_StdIntensity_rescalecy5channel","Intensity_StdIntensity_rescaledapichannel","Intensity_StdIntensity_rescalegfpchannel","Intensity_StdIntensity_rescalemcherrychannel","Intensity_UpperQuartileIntensity_rescalecy5channel","Intensity_UpperQuartileIntensity_rescaledapichannel","Intensity_UpperQuartileIntensity_rescalegfpchannel","Intensity_UpperQuartileIntensity_rescalemcherrychannel","Location_CenterMassIntensity_X_rescalecy5channel","Location_CenterMassIntensity_X_rescaledapichannel","Location_CenterMassIntensity_X_rescalegfpchannel","Location_CenterMassIntensity_X_rescalemcherrychannel","Location_CenterMassIntensity_Y_rescalecy5channel","Location_CenterMassIntensity_Y_rescaledapichannel","Location_CenterMassIntensity_Y_rescalegfpchannel","Location_CenterMassIntensity_Y_rescalemcherrychannel","Location_CenterMassIntensity_Z_rescalecy5channel","Location_CenterMassIntensity_Z_rescaledapichannel","Location_CenterMassIntensity_Z_rescalegfpchannel","Location_CenterMassIntensity_Z_rescalemcherrychannel","Location_Center_X","Location_Center_Y","Location_Center_Z","Location_MaxIntensity_X_rescalecy5channel","Location_MaxIntensity_X_rescaledapichannel","Location_MaxIntensity_X_rescalegfpchannel","Location_MaxIntensity_X_rescalemcherrychannel","Location_MaxIntensity_Y_rescalecy5channel","Location_MaxIntensity_Y_rescaledapichannel","Location_MaxIntensity_Y_rescalegfpchannel","Location_MaxIntensity_Y_rescalemcherrychannel","Location_MaxIntensity_Z_rescalecy5channel","Location_MaxIntensity_Z_rescaledapichannel","Location_MaxIntensity_Z_rescalegfpchannel","Location_MaxIntensity_Z_rescalemcherrychannel","Number_Object_Number"
"3344",143,44,NA,"+Treatment",0,0,81046,166304,130063,362090,1198542,3674234,1947923,8535756,585,1635.5,950,4098.5,38,260,61,471,0.282528939073503,0.485996058568812,0.288355190445324,1.18321262139875,652,1362,1058,5043,819,2833,1312,6676,566.755244755245,1162.96503496503,909.531468531468,2532.0979020979,176.591050988554,1911.83142559834,1013.48751300728,4236.08012486993,622,1982,1014,4610,449,1001,747,667,449,1001,747,667,38.9475560573728,78.040550028655,66.0454181717383,1233.39600157812,54.4096333653673,386.970661837217,88.7260225420083,1068.60382124274,661,2198.5,1073,5042.5,207.028608092165,206.64117875979,206.804302326119,206.778120414876,1003.45384225167,1003.41026278119,1003.52582468609,1002.57344867871,0,0,0,0,207.002601456816,1003.73517169615,0,218,195,187,192,990,1000,1005,997,0,0,0,0,44
"3345",144,1,NA,"+Treatment",0,0,67814,162786,106032,32662,841214,3606765,1428173,496203,508,1990,852,262,24,307.5,49,33,0.07166706030678,0.385513856462921,0.119955952050817,0.666862996708763,637,1672,1013,456,653,3401,1170,839,525.68992248062,1261.90697674419,821.953488372093,253.193798449612,84.4049273531269,2278.62981680354,902.193935565382,108.457359444093,530,2377.5,901,289,444,1008,659,214,414,1008,659,214,35.8929930864949,135.387439552325,63.2197913846208,48.5273162935789,35.1487538435888,488.88624378647,73.5482251054374,85.2044283626768,555,2640.25,950,335,772.762552691705,772.969920747332,772.724890471953,772.174144452976,58.0864655129373,57.706587699549,58.0110175728011,58.1795091928102,0,0,0,0,772.831332912192,58.0663297536323,0,774,775,776,778,82,53,42,74,0,0,0,0,1
"3346",144,2,NA,"+Treatment",0,0,104429,249167,174198,51111,1904832,7536499,3384084,1019682,505,1881,890,253,22,225,49,21,0.100413945997332,0.304371954978174,0.278338544568778,0.0076720155042179,626,1596,1049,541,695,3382,1282,616,522.145,1245.835,870.99,255.555,81.5327413984462,2091.2333518313,938.980022197558,77.9306326304106,527,2119,938,272,421,1039,676,220,388,1039,676,218,35.0571529790997,112.824233988093,68.5717864722803,42.2025707155382,35.7088560712703,376.726889784881,71.3026497290184,44.5634100906972,550,2338,987,299,905.678149044115,905.940604407305,905.79750798148,905.632408927489,70.1500725523301,70.0605788527101,69.831966345989,70.052175089881,0,0,0,0,905.636237513873,70.0588235294118,0,901,924,923,902,84,67,65,84,0,0,0,0,2
"3347",144,3,NA,"+Treatment",0,0,72584,178126,116375,31685,951457,3623716,1558062,445978,507,1843,824,230,22,188,41,10,0.0479055197482137,0.374819723140893,0.0223270533530203,0.340297047151949,633,1639,1129,315,650,3050,1129,544,522.187050359712,1281.48201438849,837.230215827338,227.94964028777,82.1751946607342,2015.5850945495,866.552836484983,43.0411568409344,529,2059,864,238,428,1026,700,212,419,1026,682,212,30.2063808460664,131.895661429237,66.022049570199,13.763847829181,34.5577639755675,336.76067498131,61.53244385339,34.8958800440034,551,2223.5,906,251.5,849.968334880084,849.95032811611,849.905040364247,849.872960101171,100.256074630803,99.8805429437239,100.238030964108,99.9172066783563,0,0,0,0,849.920467185762,100.254171301446,0,862,847,865,852,100,86,78,78,0,0,0,0,3
"3348",144,5,NA,"+Treatment",0,0,97556,185855,124851,44271,1974287,3788248,1961131,840654,680,1412,788,298,144,192,42,51,0.359246447678395,0.314408938139787,0.0794999485288864,0.0959477236712057,959,1369,921,514,1553,2321,1073,657,609.725,1161.59375,780.31875,276.69375,389.207962727658,1604.63955950868,830.635747564591,151.058449809403,804,1609,830,344,445,1015,676,222,412,1015,637,222,98.0828699366001,67.0885885299244,50.8232687697033,54.5716268855666,201.652639229486,258.683426013676,61.4215433721619,76.0754989968393,975,1795,872,404.75,1243.52071000822,1242.86959298983,1243.25166651284,1243.26987797596,132.403033601498,132.575643636068,132.518070439965,132.488479207855,0,0,0,0,1243.17450232952,132.498941126641,0,1240,1239,1262,1267,149,153,135,125,0,0,0,0,5
"3349",144,6,NA,"+Treatment",0,0,74313,176515,121307,35355,984208,3672319,1675684,542767,508,1738,858,260,23,237,45,26,0.00945564752606201,0.232965478187625,0.0957800201973088,0.257896896464109,596,1502,1004,369,649,2916,1196,668,523.330985915493,1243.06338028169,854.274647887324,248.978873239437,84.4298056155508,1983.05885529158,904.796976241901,88.0707343412527,531,2055,903,284,426,1021,710,217,426,1021,702,217,32.2177280021345,98.6401351612518,56.237066665408,27.2025444931062,34.8576236717302,376.410766464734,66.8434458593796,50.4553013791189,555,2252,948,313,808.185230154601,808.083547598788,808.129335244593,808.033813772761,136.703283249069,136.483968006535,136.615662618966,136.484668375196,0,0,0,0,808.184665226782,136.693844492441,0,805,801,826,813,151,121,142,135,0,0,0,0,6
"3350",144,7,NA,"+Treatment",0,0,120420,260342,186457,101122,2814524,7627741,4416717,3040444,537,1383.5,855,464,38,169,54,114,0.261392111930979,0.56077645465546,0.411593902368656,0.868462654291894,752,1546,1135,1278,1149,2734,1360,1937,547.363636363636,1183.37272727273,847.531818181818,459.645454545455,136.200165768753,1580.61479486117,915.192084542064,425.013261500207,571,1543,906,558,446,1050,683,251,442,1010,683,251,50.0096767495556,71.1661767326572,80.045066206275,187.497276894826,70.0019398225499,286.153548784389,86.3482800872251,244.587175200453,614,1724,963,724.5,1135.06352797134,1135.46786733223,1134.91837353401,1134.48618293907,146.544042260787,147.020425280547,146.582688680303,146.733131082171,0,0,0,0,1135.31703273933,146.48031496063,0,1131,1142,1129,1132,135,166,118,135,0,0,0,0,7
"3351",144,8,NA,"+Treatment",0,0,107677,191643,132693,51166,2306072,3935834,2107554,1152388,774,1482.25,847,376,192,186,45,101,1.23646531714799,0.651162596013205,0.351752504523277,1.11083714086378,1276,1425,1071,718,1999,2424,1143,1349,681.5,1212.93037974684,839.829113924051,323.835443037975,529.735281660313,1667.14951291825,892.653113087675,283.09318085557,940,1689,892,468,471,1057,668,222,471,1057,668,222,149.518076041966,80.1652657736794,63.8716268933216,96.5087298969513,266.412840510269,258.880959547836,67.161310549594,156.101555661327,1164.5,1859,936,580.75,1174.76727482923,1174.5459104605,1174.62296766773,1174.85657000941,247.000075452978,247.616367304008,247.906443203828,247.131118165062,0,0,0,0,1174.74502329521,248.236340533672,0,1168,1167,1160,1160,259,249,245,245,0,0,0,0,8
"3352",144,9,NA,"+Treatment",0,0,116917,221640,157675,67920,2524407,6660108,2913082,1531969,684,1787,869,399,92,288,44,70,0.529025299552938,0.991622119748486,0.136210916610523,0.356452666848715,960,1488,1174,834,1734,3705,1174,1133,642.401098901099,1217.8021978022,866.346153846154,373.186813186813,344.102162331557,2087.24976496396,912.905672203071,275.090567220307,770,2132,911,463,467,866,693,237,467,866,693,237,90.3375148661895,101.128002858766,84.7022319044941,111.598959395668,151.808127317385,451.467412777672,68.5022527801476,115.056525323219,870,2377,957,541,1021.90860744721,1022.93747250546,1021.96916255704,1021.76754164086,247.195679619015,247.777833930443,247.857737612604,247.415507102298,0,0,0,0,1021.9473519273,247.723284236916,0,1025,1041,1038,1025,254,243,276,254,0,0,0,0,9
"3353",144,10,NA,"+Treatment",0,0,105647,199650,169586,445928,1860733,4962748,3074437,9712607,750,1661,1226,3908,99,494,187,584,0.283461025271254,0.808551665870397,0.141208540663762,0.113223585810713,936,1729,1453,4519,1512,5121,2061,7854,664.446540880503,1255.66037735849,1066.5786163522,2804.5786163522,413.255663430421,2294.52334720296,1421.37632917245,4285.34073046694,835,2087,1439,4510,502,861,835,733,502,861,835,733,90.8596711777291,132.848039645278,110.662748110957,866.48044963844,161.877543738947,830.822557938212,237.546347199838,969.786084834307,953,2766.5,1603,5068.5,447.279777378055,446.643460860994,447.558597883125,447.449920397273,252.982288700206,253.02404507386,253.275172007102,253.335509508415,0,0,0,0,447.426722145169,253.224687933426,0,429,429,441,446,242,243,242,269,0,0,0,0,10
"3354",144,11,NA,"+Treatment",0,0,162745,225597,166029,112903,3841196,6046332,3205335,2862036,903,1575,901,669,205,211,50,161,0.174158790382862,0.569236571574549,0.315226809775886,0.487708463108264,1558,1431,1082,1361,2738,3036,1269,2025,861.084656084656,1193.63492063492,878.460317460317,597.37037037037,693.836352836353,1795.85328185328,951.985446985447,645.025542025542,1086,1781,947,820,516,1020,613,272,516,1020,613,272,241.929311525384,86.2128475161652,68.5418403242245,256.220412658371,320.340882824709,333.337769779957,74.188243954858,248.585708978735,1325,1998,1002,996.25,1301.11585454114,1300.94230694809,1300.97239258923,1300.80077154865,263.715647418148,264.114036262796,263.727634397029,263.749969951461,0,0,0,0,1301.27918027918,263.655182655183,0,1312,1313,1279,1294,279,263,252,274,0,0,0,0,11
"3355",144,12,NA,"+Treatment",0,0,140140,238955,181561,181372,3354266,7451139,3577475,6087773,776,2017,1003,1528,156,255,71,297,0.399773011093751,0.146094747338153,0.241515685882739,0.614315155852712,1966,1693,1222,2962,4556,4028,1696,4705,737.578947368421,1257.65789473684,955.584210526316,954.58947368421,567.906505295008,2254.59757942511,1082.4432677761,1636.98880484115,900,2263,1072,1797,482,934,761,334,482,934,729,334,228.897751429363,147.294241198713,100.882687279819,545.359060759381,384.478910619406,456.695417119929,120.694525208656,583.066331496333,1131.75,2526,1148,2126,968.176825272653,967.982455617669,967.891831808748,967.648297990086,284.193420259455,284.702926345159,284.383490310904,284.10115669556,0,0,0,0,968.04447806354,284.570650529501,0,962,974,974,961,301,300,300,302,0,0,0,0,12
"3356",144,13,NA,"+Treatment",0,0,124941,221315,179283,574188,2162070,4937635,2958695,10067719,744,1518,1055,3412.5,80,279,84,458,0.597617518023679,0.681744595728276,0.158379072223114,0.827241669878084,977,1520,1194,5062,1486,4197,1528,6478,682.737704918033,1209.37158469945,979.688524590164,3137.6393442623,385.525991528687,1901.40200231036,1139.27416249519,3671.67269926839,825,1789,1139,3902,530,1020,798,1469,530,941,798,1009,69.587363412082,101.264862155265,70.2474644507372,822.474595407891,122.962509658458,574.897161555768,118.594643907131,734.31247913778,904,2075.75,1223,4333.75,375.801620669081,375.962962902959,375.371516158306,375.984581512456,330.58226745665,330.980526903825,330.752832245297,330.441531095574,0,0,0,0,375.287639584136,330.887177512514,0,396,394,364,367,341,345,317,316,0,0,0,0,13
"3357",144,14,NA,"+Treatment",0,0,132470,257638,173565,68650,3096698,7453469,3170053,1514275,644,1874.25,851,335.25,129,243,46,69,0.268653415297788,0.321697567683724,0.330225396006588,0.417405285390498,1321,1565,1046,831,3558,3182,1139,1103,643.058252427184,1250.66990291262,842.54854368932,333.252427184466,428.515408538309,2107.37206672321,896.254735651682,223.124116482895,746,2155,896,392,484,984,674,231,461,984,648,231,142.579960549665,120.96941668776,67.846808260102,108.608651557497,363.719803412556,396.565652514645,68.4307927089617,128.738469719695,977,2373,943,492.75,1127.27778394923,1127.44266925149,1127.27816348812,1127.42953030328,322.218292193814,322.312539887507,322.288856053826,322.408852421126,0,0,0,0,1127.42182640656,321.991518235793,0,1112,1142,1138,1115,299,332,330,343,0,0,0,0,14
"3358",144,15,NA,"+Treatment",0,0,96222,190772,129648,36028,1970283,3884475,1987894,598397,722,1548,826,237,120,149.5,37,16,0.539832027708068,0.285827701692355,0.0588512038356037,0.254957248875438,961,1441,1058,324,1693,2346,1094,603,624.818181818182,1238.77922077922,841.87012987013,233.948051948052,410.017398869074,1689.7698999565,864.677685950413,55.2857764245324,830,1700.5,862,251,476,1028,696,215,476,1028,669,213,99.5755573294643,90.1137986719078,55.747308047372,15.9824547501771,192.587219248458,222.255685961422,57.0512622724211,39.0689113853634,964.25,1845,900,271,1005.36112883276,1005.60991057154,1005.4597538903,1005.68613311898,354.324643211153,354.574454261386,354.815812613751,354.656783038685,0,0,0,0,1005.51196172249,354.842975206612,0,985,1015,1015,1025,357,338,339,345,0,0,0,0,15
"3359",144,16,NA,"+Treatment",0,0,115432,247419,182682,398207,2302388,6898694,3632819,11751483,595,1714,968,2956,48,232.5,58,417,0.326174140173725,0.455331687872727,0.103806489716906,1.81542917276328,809,1435,1061,3766,1168,3001,1357,4827,577.16,1237.095,913.41,1991.035,202.841377363816,1947.21987016653,1025.3511148744,3111.81710414903,641,1944.5,1024,3377,470,1011,735,498,470,1011,735,498,65.3036323645171,92.1856603545258,66.9879235385006,947.015614324811,81.1926288108021,352.909853739243,84.5379051826565,737.427216897462,691,2178.25,1084,3788,1162.55086979258,1162.77344977533,1162.54810658059,1161.66389008094,404.751448496083,404.67940991448,404.973910343455,403.494611701349,0,0,0,0,1162.55263900649,405.07761783799,0,1157,1140,1192,1150,394,405,400,380,0,0,0,0,16
"3360",144,17,NA,"+Treatment",0,0,102819,194585,134332,43961,1972145,4144862,2208690,846697,679,1462,822,286,87,159,41,39,0.637324712262776,0.458645479208441,0.183195389578833,0.623312297912068,901,1392,992,551,1256,2403,1090,668,626.94512195122,1186.49390243902,819.09756097561,268.05487804878,323.369140625,1619.20625,862.76953125,125.741015625,763,1612,861,321,479,1048,687,219,456,1048,687,218,81.9112587223083,74.6994381530459,62.8593299352198,43.398782304034,126.050402496676,236.945607138406,59.320501381523,62.5377426456895,853,1778,903,363,1014.65328918513,1014.86309722549,1014.82432708981,1014.75393204417,412.251435873123,412.369831813813,412.677385237403,412.226508420368,0,0,0,0,1014.9359375,412.82265625,0,1016,1008,1008,1006,409,401,394,394,0,0,0,0,17
"3361",144,18,NA,"+Treatment",0,0,114936,220671,158236,367265,2574077,5881474,3257586,10001139,710,1681,965,2601,87,175,61,540,0.632425762052632,0.526240809275329,0.103330553721171,0.940922481464862,911,1438,1014,3740,1549,2680,1377,5123,624.652173913043,1199.29891304348,859.978260869565,1996.00543478261,361.441268844221,1847.29271356784,1023.11118090452,2936.06124371859,788,1874,1029,3219,427,1048,701,465,427,1048,701,465,95.795006993263,81.7378019014953,64.0656894982679,952.960589867193,152.363060496689,300.159209842777,94.6032522022827,781.035020885562,884,2038,1088,3698,1302.21508059005,1302.64430376519,1302.72182867927,1302.25463869665,471.677245474786,472.383373740602,471.934293369385,471.127025231826,0,0,0,0,1302.8125,471.884736180904,0,1311,1296,1296,1304,462,479,479,496,0,0,0,0,18
"3362",144,19,NA,"+Treatment",0,0,123814,218823,152912,346065,2332988,4906571,2703298,8247114,719,1466,868.5,2575,71,187,51,275,0.292778497622246,0.630345375246299,0.25556120463643,0.750580661611384,846,1378,963,2959,1256,2573,1178,4079,665.666666666667,1176.46774193548,822.10752688172,1860.56451612903,345.99388171312,1667.8711760707,918.864038069341,2598.23385452073,791,1658,920,2898,473,1024,683,716,473,1024,679,716,69.9061326602505,70.6955575877514,57.9488024620605,563.298111098112,105.881605137768,291.763473726339,75.9872203270694,491.965487778588,862,1839,971,3138.5,1233.19537777305,1233.85309006115,1233.27652482264,1232.80014184356,493.456871616999,493.629286203832,493.495137051113,493.134522331085,0,0,0,0,1233.23385452073,493.747110808974,0,1258,1235,1254,1260,503,483,488,506,0,0,0,0,19
"3363",144,20,NA,"+Treatment",0,0,122709,214188,162408,463978,2171597,4328349,2706350,9381563,698,1380,905,3041,64,140,52,302,0.227369306685611,0.339242274525107,0.24195649126771,0.557300284201631,924,1290,1034,3307,1200,2448,1218,4619,656.197860962567,1145.39037433155,868.491978609626,2481.16577540107,320.8914427157,1530.64179632249,956.983734087695,3112.38437057991,760,1509,957,3354,515,1002,697,1105,515,1002,657,1105,73.7171817361805,58.1009863361101,57.9720907389172,576.137729842841,100.120471409353,234.480415201439,76.4581988478912,508.898569071444,828,1664,1008,3648,1243.35090166361,1243.01311400423,1243.58455890775,1243.69886425108,594.97181429151,595.124512117505,595.225593511556,594.769316584028,0,0,0,0,1243.34405940594,595.199080622348,0,1230,1238,1259,1241,596,601,614,579,0,0,0,0,20
"3364",144,21,NA,"+Treatment",0,0,125402,232874,184974,332919,3067492,7443940,4035269,12305641,718,1796,1048,3132,104,266,77,419,0.980623829375475,0.479063197778439,0.351149524632399,1.49543986929346,1389,1502,1186,3384,3292,3713,2076,5163,656.55497382199,1219.23560209424,968.450261780105,1743.03141361257,412.723094170404,2086.3918161435,1130.9610426009,3243.89041479821,812,2077,1122,3552,481,999,771,441,481,999,771,441,139.71903693321,96.6063529152735,84.6295059968554,926.150739745136,237.380886118621,465.182393540834,129.016369265202,815.208522416339,928,2324,1203,3969,1038.14353419667,1038.12172569257,1037.99438005248,1038.13335827041,638.245444486897,639.324038593029,638.939084606256,637.686803231136,0,0,0,0,1037.69058295964,639.11519058296,0,1038,1043,1039,1060,635,618,637,617,0,0,0,0,21
"3365",144,22,NA,"+Treatment",0,0,104760,198024,162185,307378,1912801,4699430,2934466,8467938,729,1717,1142,3144.25,80,260.5,104,491,0.540403790927375,0.231889101362782,0.452928192368955,0.686407907837173,877,1429,1281,3274,1324,3693,1664,5877,646.666666666667,1222.37037037037,1001.14197530864,1897.3950617284,363.165607793308,1990.57009741635,1242.89114781872,3381.58958068615,809,2029.5,1258,3756,468,1062,751,641,468,1062,751,641,81.5109626801024,84.3819863235762,110.076340921499,832.920026084232,121.512437416892,406.439347376297,155.294019650384,885.255492665864,891,2266,1352,4168.25,304.270220477718,303.99205785176,304.207327329742,304.055227730765,668.295346980684,668.989586223567,668.373259052925,668.143594343747,0,0,0,0,304.153324862346,668.822956374418,0,296,313,304,294,689,655,666,691,0,0,0,0,22
"3366",144,23,NA,"+Treatment",0,0,106782,213136,149523,42785,1747744,3813793,2261535,625120,579.5,1325,842,233,87,169,49,11,1.05522130685499,0.367644560289089,0.574272705058584,0.829178869829424,955,1366,1005,304,1386,2288,1168,406,593.233333333333,1184.08888888889,830.683333333333,237.694444444444,242.717442778216,1505.16929755328,892.476322020521,41.6929755327545,653,1501,889,242,427,1011,672,218,427,986,672,216,108.410387981144,74.3983489130482,57.7341103681351,15.4919682496096,150.076738709202,241.574533176532,70.7632425443546,21.0670850803416,768.5,1661,940,255,1200.75461680887,1201.09747885411,1201.0353644759,1200.74227028411,673.969154521486,674.714407255816,674.368023046294,674.341529626312,0,0,0,0,1201.46329913181,674.750986582478,0,1179,1217,1177,1179,653,678,669,653,0,0,0,0,23
"3367",144,24,NA,"+Treatment",0,0,110285,228123,204099,395759,2186291,5817535,4566953,10788214,676,1789.25,1440,3367,73.5,250,162,504.5,0.167843579536415,1.3129686356147,0.538079057007716,0.663954047650361,900,1541,1819,4359,2152,3377,2758,5925,616.117318435754,1274.43016759777,1140.21787709497,2210.94413407821,320.388908388908,2042.06423306423,1603.00210600211,3581.6669006669,743.5,2075,1612,3949.5,467,1049,871,377,467,1049,871,377,80.4441072596944,121.682705745827,140.21795689069,1271.12626662571,154.609460656525,383.506585659776,264.801882926844,941.015841860678,826,2295,1767,4402.5,1131.53864147087,1131.94729230311,1131.62586958964,1131.18123750604,673.732817360544,674.984130882917,674.226944748501,673.282404112488,0,0,0,0,1131.702000702,673.694278694279,0,1136,1136,1134,1134,673,677,662,703,0,0,0,0,24
"3368",144,25,NA,"+Treatment",0,0,103379,195255,151231,262480,1891553,4896314,2650585,7607616,773.5,1842,1109,3030.5,95,417,106,561,0.443517499332962,0.542495023336918,0.227083150364314,1.12069015738356,956,1588,1241,3624,1521,4294,1653,5526,662.685897435897,1251.63461538462,969.429487179487,1682.5641025641,418.3032936871,2239.99085086917,1212.5274473925,3275.15370539799,870,2224,1227,3620,479,994,806,399,476,994,801,399,98.8539977848178,122.399361409976,83.1385245160832,956.511772814055,142.908415249982,574.078951177691,150.218445472218,992.493348042214,963.5,2661.5,1322,4159,336.004595694649,335.514964404017,336.113590773358,335.64042901219,709.43671047018,710.251061140133,709.794681551431,708.776753190487,0,0,0,0,335.898444647758,709.867337602928,0,339,323,334,318,715,709,702,713,0,0,0,0,25
"3369",144,26,NA,"+Treatment",0,0,87313,211139,153408,41698,1405581,7455374,2647821,799201,503,2471.5,941,257,23,390,53,24,0.0646068856347223,0.544632257322731,0.194213432975615,0.118237128479205,626,1649,1161,602,640,4439,1275,761,522.832335329341,1264.30538922156,918.610778443114,249.688622754491,80.2246811702926,2796.5791447862,993.181170292573,94.7753188297074,526,2887,993,275,444,912,761,218,426,912,743,218,31.5413715000335,183.624346831784,77.4972937753816,45.8423364443616,33.5831894501629,669.308384344248,80.6820175598016,73.6443737120291,550,3250.5,1046.5,314,1058.93598874771,1058.56095849071,1058.91881399838,1058.88141030855,743.666749906267,743.254207530366,743.425490242732,743.535504835454,0,0,0,0,1058.97111777944,743.612528132033,0,1046,1043,1042,1069,760,741,730,755,0,0,0,0,26
"3370",144,28,NA,"+Treatment",0,0,101780,234438,148961,84854,2235672,7186015,3075163,2781631,548,1799,803,590,49,192,46,144.5,0.649258837330875,0.227078523964124,0.314954646148343,1.53054643466244,893,1433,941,1324,1559,3170,1299,2272,538.518518518518,1240.4126984127,788.153439153439,448.962962962963,172.471321695761,1991.22222222222,852.081740094209,565.748406760876,589,1996,845,709.5,439,1087,664,239,439,1087,631,239,59.7005395199175,85.4218232132653,58.0353181222252,180.94424205837,119.652546398889,350.93129227445,74.9420444529399,283.668002216795,652,2184,894,893.75,1318.99786104581,1318.60782353029,1318.41190987274,1319.5067167428,780.022235819923,780.345982179198,780.361374340157,779.30219680468,0,0,0,0,1318.64837905237,780.569409808811,0,1344,1315,1304,1350,777,764,769,788,0,0,0,0,28
"3371",144,29,NA,"+Treatment",0,0,124394,231109,181346,537356,2321316,5322168,3739998,10503730,666,1496,1106,2946.5,61,180,77,425,0.462370537533723,0.439879635956873,0.299076527057956,0.987164464216759,1208,2156,1330,5984,1329,2658,1696,5984,676.054347826087,1256.02717391304,985.576086956522,2920.41304347826,286.201516108654,1681.13518635502,1181.30069488313,3112.66582438408,724,1653,1184,3352,431,1003,727,440,431,1003,727,440,142.813336983024,201.051865254834,110.041862952603,1403.10393222045,105.209275297223,268.822482117945,127.068298220511,729.987593773506,789,1867,1260.5,3794.5,1235.48940773251,1236.08278856787,1235.71404663853,1235.45306810057,820.327941994972,820.17974686208,820.324260601209,819.682518686219,0,0,0,0,1235.88250157928,820.571383449147,0,1249,1237,1234,1232,807,831,809,853,0,0,0,0,29
"3372",144,30,NA,"+Treatment",0,0,109337,203998,154884,462541,2018562,4480927,2685472,9033673,755,1638.5,1048,3241,97,245,87,587,1.05319660224611,0.94361077515196,0.758422343374315,1.15823682421839,1090,2294,1318,5915,1389,3139,1527,6122,683.35625,1274.9875,968.025,2890.88125,404.713924050633,1890.81561181435,1133.11054852321,3606.67637130802,850,1898,1144,3866,476,948,726,438,476,948,726,438,152.052266789869,243.61057518866,126.122061412744,1572.57988418663,152.003361666838,372.724977750313,131.527335940857,920.019667001491,949.5,2130,1224,4412,1248.51928798818,1248.84214322264,1248.89309886679,1248.86358173469,868.325214187129,868.259586814611,868.438880018112,868.025332995781,0,0,0,0,1249.19113924051,869.136286919831,0,1245,1243,1255,1253,872,860,848,848,0,0,0,0,30
"3373",145,2,NA,"+Treatment",0,0,71345,177010,110095,32224,922042,3554502,1453528,459404,501,1843,790,242,24,200,38,15,0.135006158588999,0.275449889194513,0.185934302686569,0.109559966600074,603,1605,1029,345,653,2930,1029,457,520.766423357664,1292.04379562044,803.613138686131,235.211678832117,78.6795895096922,2026.68643101482,828.693272519954,56.9179019384264,524,2070,825,255,453,1038,681,219,420,1038,661,219,31.5773324348967,127.439630397346,54.8886395083988,14.4689098641181,34.939497546059,339.045872263464,56.8819767764184,30.6083899212045,549,2245,866,273,994.394463592765,994.332961723953,994.287816952959,994.346368338108,160.882652850955,160.513320269337,160.845991270894,160.785195601257,0,0,0,0,994.453249714937,160.761117445838,0,998,992,975,1007,175,155,161,150,0,0,0,0,2
